33283.3,7601
33794.7,7601
34324.3,7601
34873.4,7601
35443,7601
36034.3,7601
36648.6,7601
37287.4,7601
37952.1,7601
38644.3,7601
39365.8,7601
40119.7,7601
40905,7601
41726.9,7601
42587.1,7601
43488.6,7601
44433.6,7601
45426.1,7601
46469.9,7601
47568.8,7601
48727.5,7601
49951.1,7601
51245.3,7601
52616.3,7601
54071.5,7601
55618.8,7601
57267.4,7601
59027.9,7601
60912,7601
62933.6,7601
65110.5,7601
67453,7601
69992.2,7601
72749,7601
75753.4,7601
79040.8,7601
82653.7,7601
86643.4,7601
91073,7601
96020.4,7601
101583,7601
107885,7601
115086,7601
2.44742e+06,7601
133093,7601
144563,7601
158346,7601
175227,7601
196393,7601
223732,7601
260429,7601
312324,7601
391403,7601
526772,7601
812213,7601
1.81041e+06,7601
7.16951e+06,7601
1.18218e+06,7601
637431,7601
432803,7601
325315,7601
258888,7601
213618,7601
180652,7601
155449,7601
135437,7601
119041,7601
105242,7601
93344.1,7601
82851.6,7601
73402.1,7601
64722,7601
56621.6,7601
49022.3,7601
42081.2,7601
206416,7601
34727.5,7601
40909.1,7601
60375.1,7601
102955,7601
210096,7601
852684,7601
642335,7601
265995,7601
176986,7601
135250,7601
109032,7601
88296.3,7601
66556,7601
40499.4,7601
1.27567e+06,7601
151457,7601
110627,7601
90443.6,7601
44125,7601
102793,7601
87446.8,7601
92577.9,7601
81298.9,7601
78737.7,7601
76054.7,7601
74037.2,7601
72540.9,7601
71408.5,7601
70573.6,7601
69998.4,7601
69661.2,7601
